geoID,name,tax_rate
27105,"Nobles County, Minnesota",0.009342
27107,"Norman County, Minnesota",0.009882
27109,"Olmsted County, Minnesota",0.010883
27111,"Otter Tail County, Minnesota",0.007786
27113,"Pennington County, Minnesota",0.012176
27115,"Pine County, Minnesota",0.008746
27117,"Pipestone County, Minnesota",0.009108
27119,"Polk County, Minnesota",0.009991
27121,"Pope County, Minnesota",0.007887
27123,"Ramsey County, Minnesota",0.012355
27125,"Red Lake County, Minnesota",0.009593
27127,"Redwood County, Minnesota",0.009601
27129,"Renville County, Minnesota",0.010158
27131,"Rice County, Minnesota",0.009712
27133,"Rock County, Minnesota",0.007197
27135,"Roseau County, Minnesota",0.009283
27137,"St. Louis County, Minnesota",0.010273
27139,"Scott County, Minnesota",0.010661
27141,"Sherburne County, Minnesota",0.009952
27143,"Sibley County, Minnesota",0.010995
27145,"Stearns County, Minnesota",0.010203
27147,"Steele County, Minnesota",0.012058
27149,"Stevens County, Minnesota",0.00807
27151,"Swift County, Minnesota",0.008552
27153,"Todd County, Minnesota",0.009947
27155,"Traverse County, Minnesota",0.009718
27157,"Wabasha County, Minnesota",0.010883
27159,"Wadena County, Minnesota",0.010399
27161,"Waseca County, Minnesota",0.0119
27163,"Washington County, Minnesota",0.010007
27165,"Watonwan County, Minnesota",0.01027
27167,"Wilkin County, Minnesota",0.007603
27169,"Winona County, Minnesota",0.009417
27171,"Wright County, Minnesota",0.009973
27173,"Yellow Medicine County, Minnesota",0.010425
28001,"Adams County, Mississippi",0.008852
28003,"Alcorn County, Mississippi",0.005956
28005,"Amite County, Mississippi",0.004844
28007,"Attala County, Mississippi",0.006273
28009,"Benton County, Mississippi",0.006551
28011,"Bolivar County, Mississippi",0.007775
28013,"Calhoun County, Mississippi",0.006828
28015,"Carroll County, Mississippi",0.006654
28017,"Chickasaw County, Mississippi",0.00743
28019,"Choctaw County, Mississippi",0.004517
28021,"Claiborne County, Mississippi",0.005817
28023,"Clarke County, Mississippi",0.004987
28025,"Clay County, Mississippi",0.006894
28027,"Coahoma County, Mississippi",0.012396
28029,"Copiah County, Mississippi",0.007888
28031,"Covington County, Mississippi",0.006934
28033,"DeSoto County, Mississippi",0.006413
28035,"Forrest County, Mississippi",0.008398
28037,"Franklin County, Mississippi",0.006446
28039,"George County, Mississippi",0.00646
28041,"Greene County, Mississippi",0.008142
28043,"Grenada County, Mississippi",0.010105
28045,"Hancock County, Mississippi",0.007188
28047,"Harrison County, Mississippi",0.006468
28049,"Hinds County, Mississippi",0.009187
28051,"Holmes County, Mississippi",0.009085
28053,"Humphreys County, Mississippi",0.011036
28055,"Issaquena County, Mississippi",0.003462
28057,"Itawamba County, Mississippi",0.006364
28059,"Jackson County, Mississippi",0.007331
28061,"Jasper County, Mississippi",0.005987
28063,"Jefferson County, Mississippi",0.010025
28065,"Jefferson Davis County, Mississippi",0.008358
28067,"Jones County, Mississippi",0.008801
28069,"Kemper County, Mississippi",0.005976
28071,"Lafayette County, Mississippi",0.006418
28073,"Lamar County, Mississippi",0.006671
28075,"Lauderdale County, Mississippi",0.009823
28077,"Lawrence County, Mississippi",0.006998
28079,"Leake County, Mississippi",0.006763
28081,"Lee County, Mississippi",0.00722
28083,"Leflore County, Mississippi",0.01056
28085,"Lincoln County, Mississippi",0.00717
28087,"Lowndes County, Mississippi",0.006404
28089,"Madison County, Mississippi",0.007234
28091,"Marion County, Mississippi",0.007436
28093,"Marshall County, Mississippi",0.007468
28095,"Monroe County, Mississippi",0.007457
28097,"Montgomery County, Mississippi",0.008961
28099,"Neshoba County, Mississippi",0.008861
28101,"Newton County, Mississippi",0.007994
28103,"Noxubee County, Mississippi",0.010106
28105,"Oktibbeha County, Mississippi",0.007677
28107,"Panola County, Mississippi",0.007695
28109,"Pearl River County, Mississippi",0.006768
28111,"Perry County, Mississippi",0.007516
28113,"Pike County, Mississippi",0.009294
28115,"Pontotoc County, Mississippi",0.006598
28117,"Prentiss County, Mississippi",0.006781
28119,"Quitman County, Mississippi",0.011545
28121,"Rankin County, Mississippi",0.006195
28123,"Scott County, Mississippi",0.007987
28125,"Sharkey County, Mississippi",0.009333
28127,"Simpson County, Mississippi",0.006013
28129,"Smith County, Mississippi",0.00457
28131,"Stone County, Mississippi",0.006069
28133,"Sunflower County, Mississippi",0.008791
28135,"Tallahatchie County, Mississippi",0.006022
28137,"Tate County, Mississippi",0.007676
28139,"Tippah County, Mississippi",0.0075
28141,"Tishomingo County, Mississippi",0.005381
28143,"Tunica County, Mississippi",0.004395
28145,"Union County, Mississippi",0.005764
28147,"Walthall County, Mississippi",0.007844
28149,"Warren County, Mississippi",0.008546
28151,"Washington County, Mississippi",0.008429
28153,"Wayne County, Mississippi",0.007795
28155,"Webster County, Mississippi",0.005744
28157,"Wilkinson County, Mississippi",0.008616
28159,"Winston County, Mississippi",0.006477
28161,"Yalobusha County, Mississippi",0.00823
28163,"Yazoo County, Mississippi",0.008901
29001,"Adair County, Missouri",0.007586
29003,"Andrew County, Missouri",0.00762
29005,"Atchison County, Missouri",0.01171
29007,"Audrain County, Missouri",0.00875
29009,"Barry County, Missouri",0.005714
29011,"Barton County, Missouri",0.007426
29013,"Bates County, Missouri",0.006214
29015,"Benton County, Missouri",0.005574
29017,"Bollinger County, Missouri",0.006138
29019,"Boone County, Missouri",0.008784
29021,"Buchanan County, Missouri",0.008001
29023,"Butler County, Missouri",0.006729
29025,"Caldwell County, Missouri",0.007849
29027,"Callaway County, Missouri",0.007895
29029,"Camden County, Missouri",0.005002
29031,"Cape Girardeau County, Missouri",0.00674
29033,"Carroll County, Missouri",0.008443
29035,"Carter County, Missouri",0.004431
29037,"Cass County, Missouri",0.008788
29039,"Cedar County, Missouri",0.005865
29041,"Chariton County, Missouri",0.007569
29043,"Christian County, Missouri",0.007521
29045,"Clark County, Missouri",0.009685
29047,"Clay County, Missouri",0.010987
29049,"Clinton County, Missouri",0.008605
29051,"Cole County, Missouri",0.00806
29053,"Cooper County, Missouri",0.006758
29055,"Crawford County, Missouri",0.00609
29057,"Dade County, Missouri",0.006501
29059,"Dallas County, Missouri",0.004802
29061,"Daviess County, Missouri",0.007084
29063,"DeKalb County, Missouri",0.007576
29065,"Dent County, Missouri",0.005631
29067,"Douglas County, Missouri",0.004094
29069,"Dunklin County, Missouri",0.00694
29071,"Franklin County, Missouri",0.008255
29073,"Gasconade County, Missouri",0.00733
29075,"Gentry County, Missouri",0.010309
29077,"Greene County, Missouri",0.007219
29079,"Grundy County, Missouri",0.010224
29081,"Harrison County, Missouri",0.00824
29083,"Henry County, Missouri",0.008013
29085,"Hickory County, Missouri",0.004716
29087,"Holt County, Missouri",0.007727
29089,"Howard County, Missouri",0.008685
29091,"Howell County, Missouri",0.00554
29093,"Iron County, Missouri",0.006513
29095,"Jackson County, Missouri",0.011477
29097,"Jasper County, Missouri",0.007388
29099,"Jefferson County, Missouri",0.008387
29101,"Johnson County, Missouri",0.006843
29103,"Knox County, Missouri",0.008025
29105,"Laclede County, Missouri",0.006525
29107,"Lafayette County, Missouri",0.007659
29109,"Lawrence County, Missouri",0.006064
29111,"Lewis County, Missouri",0.007359
29113,"Lincoln County, Missouri",0.0077
29115,"Linn County, Missouri",0.007664
29117,"Livingston County, Missouri",0.008988
29119,"McDonald County, Missouri",0.005391
29121,"Macon County, Missouri",0.00826
29123,"Madison County, Missouri",0.007351
29125,"Maries County, Missouri",0.005634
29127,"Marion County, Missouri",0.008684
29129,"Mercer County, Missouri",0.009496
29131,"Miller County, Missouri",0.006272
29133,"Mississippi County, Missouri",0.008774
29135,"Moniteau County, Missouri",0.00716
29137,"Monroe County, Missouri",0.007368
29139,"Montgomery County, Missouri",0.007484
29141,"Morgan County, Missouri",0.006103
29143,"New Madrid County, Missouri",0.007071
29145,"Newton County, Missouri",0.0068
29147,"Nodaway County, Missouri",0.008116
29149,"Oregon County, Missouri",0.005089
29151,"Osage County, Missouri",0.005941
29153,"Ozark County, Missouri",0.004655
29155,"Pemiscot County, Missouri",0.010115
29157,"Perry County, Missouri",0.007223
29159,"Pettis County, Missouri",0.007796
29161,"Phelps County, Missouri",0.006403
29163,"Pike County, Missouri",0.007682
29165,"Platte County, Missouri",0.010595
29167,"Polk County, Missouri",0.005807
29169,"Pulaski County, Missouri",0.00611
29171,"Putnam County, Missouri",0.009866
29173,"Ralls County, Missouri",0.007568
29175,"Randolph County, Missouri",0.008485
29177,"Ray County, Missouri",0.00818
29179,"Reynolds County, Missouri",0.004612
29181,"Ripley County, Missouri",0.005009
29183,"St. Charles County, Missouri",0.011253
29185,"St. Clair County, Missouri",0.006393
29186,"Ste. Genevieve County, Missouri",0.006382
29187,"St. Francois County, Missouri",0.007485
29189,"St. Louis County, Missouri",0.012248
29195,"Saline County, Missouri",0.008152
29197,"Schuyler County, Missouri",0.008714
29199,"Scotland County, Missouri",0.008448
29201,"Scott County, Missouri",0.006514
29203,"Shannon County, Missouri",0.004318
29205,"Shelby County, Missouri",0.008956
29207,"Stoddard County, Missouri",0.006536
29209,"Stone County, Missouri",0.004934
29211,"Sullivan County, Missouri",0.007357
29213,"Taney County, Missouri",0.00578
29215,"Texas County, Missouri",0.005288
29217,"Vernon County, Missouri",0.007096
29219,"Warren County, Missouri",0.00738
29221,"Washington County, Missouri",0.00576
29223,"Wayne County, Missouri",0.004996
29225,"Webster County, Missouri",0.00539
29227,"Worth County, Missouri",0.008013
29229,"Wright County, Missouri",0.003835
29510,"St. Louis city, Missouri",0.010454
30001,"Beaverhead County, Montana",0.006652
30003,"Big Horn County, Montana",0.01
30005,"Blaine County, Montana",0.01522
30007,"Broadwater County, Montana",0.006058
30009,"Carbon County, Montana",0.005484
30011,"Carter County, Montana",0.004428
30013,"Cascade County, Montana",0.00919
30015,"Chouteau County, Montana",0.007812
30017,"Custer County, Montana",0.010979
30019,"Daniels County, Montana",0.008622
30021,"Dawson County, Montana",0.011734
30023,"Deer Lodge County, Montana",0.008135
30025,"Fallon County, Montana",0.005734
30027,"Fergus County, Montana",0.008431
30029,"Flathead County, Montana",0.00613
30031,"Gallatin County, Montana",0.005993
30033,"Garfield County, Montana",0.006556
30035,"Glacier County, Montana",0.008123
30037,"Golden Valley County, Montana",0.005091
30039,"Granite County, Montana",0.006071
30041,"Hill County, Montana",0.0108
30043,"Jefferson County, Montana",0.005574
30045,"Judith Basin County, Montana",0.004533
30047,"Lake County, Montana",0.006598
30049,"Lewis and Clark County, Montana",0.008057
30051,"Liberty County, Montana",0.010308
30053,"Lincoln County, Montana",0.005794
30055,"McCone County, Montana",0.006738
30057,"Madison County, Montana",0.004086
30059,"Meagher County, Montana",0.006976
30061,"Mineral County, Montana",0.00551
30063,"Missoula County, Montana",0.009059
30065,"Musselshell County, Montana",0.006252
30067,"Park County, Montana",0.005711
30069,"Petroleum County, Montana",0.00726
30071,"Phillips County, Montana",0.00848
30073,"Pondera County, Montana",0.008839
30075,"Powder River County, Montana",0.00828
30077,"Powell County, Montana",0.007075
30079,"Prairie County, Montana",0.008546
30081,"Ravalli County, Montana",0.005294
30083,"Richland County, Montana",0.007471
30085,"Roosevelt County, Montana",0.012856
30087,"Rosebud County, Montana",0.006305
30089,"Sanders County, Montana",0.005488
30091,"Sheridan County, Montana",0.012867
30093,"Silver Bow County, Montana",0.010546
30095,"Stillwater County, Montana",0.005993
30097,"Sweet Grass County, Montana",0.004914
30099,"Teton County, Montana",0.008191
30101,"Toole County, Montana",0.009632
30103,"Treasure County, Montana",0.006159
30105,"Valley County, Montana",0.011002
30107,"Wheatland County, Montana",0.006497
30109,"Wibaux County, Montana",0.007086
30111,"Yellowstone County, Montana",0.008404
31001,"Adams County, Nebraska",0.01437
31003,"Antelope County, Nebraska",0.012198
31005,"Arthur County, Nebraska",0.008337
31007,"Banner County, Nebraska",0.015129
31009,"Blaine County, Nebraska",0.011861
31011,"Boone County, Nebraska",0.010158
31013,"Box Butte County, Nebraska",0.014879
31015,"Boyd County, Nebraska",0.012192
31017,"Brown County, Nebraska",0.010798
31019,"Buffalo County, Nebraska",0.014506
31021,"Burt County, Nebraska",0.014545
31023,"Butler County, Nebraska",0.011714
31025,"Cass County, Nebraska",0.014341
31027,"Cedar County, Nebraska",0.01041
31029,"Chase County, Nebraska",0.012065
31031,"Cherry County, Nebraska",0.010096
31033,"Cheyenne County, Nebraska",0.017413
31035,"Clay County, Nebraska",0.012891
31037,"Colfax County, Nebraska",0.012516
31039,"Cuming County, Nebraska",0.010377
31041,"Custer County, Nebraska",0.01152
31043,"Dakota County, Nebraska",0.015943
31045,"Dawes County, Nebraska",0.013447
31047,"Dawson County, Nebraska",0.012605
31049,"Deuel County, Nebraska",0.014969
31051,"Dixon County, Nebraska",0.012122
31053,"Dodge County, Nebraska",0.013775
31055,"Douglas County, Nebraska",0.017474
31057,"Dundy County, Nebraska",0.008215
31059,"Fillmore County, Nebraska",0.011288
31061,"Franklin County, Nebraska",0.011332
31063,"Frontier County, Nebraska",0.014258
31065,"Furnas County, Nebraska",0.014488
31067,"Gage County, Nebraska",0.014399
31069,"Garden County, Nebraska",0.011801
31071,"Garfield County, Nebraska",0.014389
31073,"Gosper County, Nebraska",0.011875
31075,"Grant County, Nebraska",0.007489
31077,"Greeley County, Nebraska",0.015626
31079,"Hall County, Nebraska",0.013728
31081,"Hamilton County, Nebraska",0.009581
31083,"Harlan County, Nebraska",0.011481
31085,"Hayes County, Nebraska",0.012668
31087,"Hitchcock County, Nebraska",0.012444
31089,"Holt County, Nebraska",0.011388
31091,"Hooker County, Nebraska",0.014309
31093,"Howard County, Nebraska",0.011277
31095,"Jefferson County, Nebraska",0.014532
31097,"Johnson County, Nebraska",0.015156
31099,"Kearney County, Nebraska",0.012254
31101,"Keith County, Nebraska",0.014038
31103,"Keya Paha County, Nebraska",0.011397
31105,"Kimball County, Nebraska",0.017334
31107,"Knox County, Nebraska",0.012198
31109,"Lancaster County, Nebraska",0.015662
31111,"Lincoln County, Nebraska",0.014768
31113,"Logan County, Nebraska",0.010019
31115,"Loup County, Nebraska",0.007995
31117,"McPherson County, Nebraska",0.010628
31119,"Madison County, Nebraska",0.013362
31121,"Merrick County, Nebraska",0.01172
31123,"Morrill County, Nebraska",0.012973
31125,"Nance County, Nebraska",0.011971
31127,"Nemaha County, Nebraska",0.014077
31129,"Nuckolls County, Nebraska",0.012805
31131,"Otoe County, Nebraska",0.014368
31133,"Pawnee County, Nebraska",0.015922
31135,"Perkins County, Nebraska",0.010141
31137,"Phelps County, Nebraska",0.013768
31139,"Pierce County, Nebraska",0.011576
31141,"Platte County, Nebraska",0.013422
31143,"Polk County, Nebraska",0.009831
31145,"Red Willow County, Nebraska",0.01262
31147,"Richardson County, Nebraska",0.013772
31149,"Rock County, Nebraska",0.010161
31151,"Saline County, Nebraska",0.013531
31153,"Sarpy County, Nebraska",0.017931
31155,"Saunders County, Nebraska",0.013467
31157,"Scotts Bluff County, Nebraska",0.014876
31159,"Seward County, Nebraska",0.012009
31161,"Sheridan County, Nebraska",0.013761
31163,"Sherman County, Nebraska",0.012237
31165,"Sioux County, Nebraska",0.012145
31167,"Stanton County, Nebraska",0.013071
31169,"Thayer County, Nebraska",0.011365
31171,"Thomas County, Nebraska",0.010867
31173,"Thurston County, Nebraska",0.015214
31175,"Valley County, Nebraska",0.015524
31177,"Washington County, Nebraska",0.014754
31179,"Wayne County, Nebraska",0.011939
31181,"Webster County, Nebraska",0.014392
31183,"Wheeler County, Nebraska",0.009124
31185,"York County, Nebraska",0.012024
32001,"Churchill County, Nevada",0.005604
32003,"Clark County, Nevada",0.004965
32005,"Douglas County, Nevada",0.00451
32007,"Elko County, Nevada",0.005078
32009,"Esmeralda County, Nevada",0.005893
32011,"Eureka County, Nevada",
32013,"Humboldt County, Nevada",0.005097
32015,"Lander County, Nevada",0.006347
32017,"Lincoln County, Nevada",0.005433
32019,"Lyon County, Nevada",0.004626
32021,"Mineral County, Nevada",0.007034
32023,"Nye County, Nevada",0.004722
32027,"Pershing County, Nevada",0.006974
32029,"Storey County, Nevada",0.004014
32031,"Washoe County, Nevada",0.004625
32033,"White Pine County, Nevada",0.004921
32510,"Carson City, Nevada",0.004174
33001,"Belknap County, New Hampshire",0.014403
33003,"Carroll County, New Hampshire",0.010562
33005,"Cheshire County, New Hampshire",0.023204
33007,"Coos County, New Hampshire",0.020702
33009,"Grafton County, New Hampshire",0.018841
33011,"Hillsborough County, New Hampshire",0.017616
33013,"Merrimack County, New Hampshire",0.020015
33015,"Rockingham County, New Hampshire",0.016281
33017,"Strafford County, New Hampshire",0.019801
33019,"Sullivan County, New Hampshire",0.023766
34001,"Atlantic County, New Jersey",0.024749
34003,"Bergen County, New Jersey",0.016859
34005,"Burlington County, New Jersey",0.024187
34007,"Camden County, New Jersey",0.030751
34009,"Cape May County, New Jersey",0.013248
34011,"Cumberland County, New Jersey",0.024553
34013,"Essex County, New Jersey",0.020229
34015,"Gloucester County, New Jersey",0.028092
34017,"Hudson County, New Jersey",0.018508
34019,"Hunterdon County, New Jersey",0.02005
34021,"Mercer County, New Jersey",0.025083
34023,"Middlesex County, New Jersey",0.022044
34025,"Monmouth County, New Jersey",0.017654
34027,"Morris County, New Jersey",0.017955
34029,"Ocean County, New Jersey",0.017728
34031,"Passaic County, New Jersey",0.022761
34033,"Salem County, New Jersey",0.0303
34035,"Somerset County, New Jersey",0.01909
34037,"Sussex County, New Jersey",0.024685
34039,"Union County, New Jersey",0.02046
34041,"Warren County, New Jersey",0.025243
35001,"Bernalillo County, New Mexico",0.009475
35003,"Catron County, New Mexico",0.003393
35005,"Chaves County, New Mexico",0.006448
35006,"Cibola County, New Mexico",0.008192
35007,"Colfax County, New Mexico",0.005758
35009,"Curry County, New Mexico",0.005553
35011,"De Baca County, New Mexico",0.004987
35013,"Doña Ana County, New Mexico",0.006835
35015,"Eddy County, New Mexico",0.00499
35017,"Grant County, New Mexico",0.004599
35019,"Guadalupe County, New Mexico",0.005252
35021,"Harding County, New Mexico",0.003792
35023,"Hidalgo County, New Mexico",0.004614
35025,"Lea County, New Mexico",0.004682
35027,"Lincoln County, New Mexico",0.005386
35028,"Los Alamos County, New Mexico",0.005726
35029,"Luna County, New Mexico",0.00576
35031,"McKinley County, New Mexico",0.01889
35033,"Mora County, New Mexico",0.005354
35035,"Otero County, New Mexico",0.005625
35037,"Quay County, New Mexico",0.006168
35039,"Rio Arriba County, New Mexico",0.004331
35041,"Roosevelt County, New Mexico",0.00436
35043,"Sandoval County, New Mexico",0.007605
35045,"San Juan County, New Mexico",0.006748
35047,"San Miguel County, New Mexico",0.00558
35049,"Santa Fe County, New Mexico",0.005061
35051,"Sierra County, New Mexico",0.005477
35053,"Socorro County, New Mexico",0.005531
35055,"Taos County, New Mexico",0.003288
35057,"Torrance County, New Mexico",0.004666
35059,"Union County, New Mexico",0.00571
35061,"Valencia County, New Mexico",0.006601
36001,"Albany County, New York",0.018937
36003,"Allegany County, New York",0.029428
36005,"Bronx County, New York",0.010271
36007,"Broome County, New York",0.026354
36009,"Cattaraugus County, New York",0.026929
36011,"Cayuga County, New York",0.02282
36013,"Chautauqua County, New York",0.023856
36015,"Chemung County, New York",0.025223
36017,"Chenango County, New York",0.023895
36019,"Clinton County, New York",0.019766
36021,"Columbia County, New York",0.015478
36023,"Cortland County, New York",0.026464
36025,"Delaware County, New York",0.017361
36027,"Dutchess County, New York",0.019631
36029,"Erie County, New York",0.020814
36031,"Essex County, New York",0.015555
36033,"Franklin County, New York",0.018802
36035,"Fulton County, New York",0.0213
36037,"Genesee County, New York",0.025082
36039,"Greene County, New York",0.016577
36041,"Hamilton County, New York",0.009789
36043,"Herkimer County, New York",0.022719
36045,"Jefferson County, New York",0.015751
36047,"Kings County, New York",0.006879
36049,"Lewis County, New York",0.016975
36051,"Livingston County, New York",0.024658
36053,"Madison County, New York",0.022952
36055,"Monroe County, New York",0.027879
36057,"Montgomery County, New York",0.025636
36059,"Nassau County, New York",0.015183
36061,"New York County, New York",0.009019
36063,"Niagara County, New York",0.022841
36065,"Oneida County, New York",0.021309
36067,"Onondaga County, New York",0.025931
36069,"Ontario County, New York",0.021981
36071,"Orange County, New York",0.023437
36073,"Orleans County, New York",0.02996
36075,"Oswego County, New York",0.025752
36077,"Otsego County, New York",0.016549
36079,"Putnam County, New York",0.022324
36081,"Queens County, New York",0.008767
36083,"Rensselaer County, New York",0.021928
36085,"Richmond County, New York",0.009224
36087,"Rockland County, New York",0.017726
36089,"St. Lawrence County, New York",0.02283
36091,"Saratoga County, New York",0.014911
36093,"Schenectady County, New York",0.02459
36095,"Schoharie County, New York",0.021852
36097,"Schuyler County, New York",0.019382
36099,"Seneca County, New York",0.022894
36101,"Steuben County, New York",0.025233
36103,"Suffolk County, New York",0.018538
36105,"Sullivan County, New York",0.021644
36107,"Tioga County, New York",0.024478
36109,"Tompkins County, New York",0.023477
36111,"Ulster County, New York",0.019435
36113,"Warren County, New York",0.015303
36115,"Washington County, New York",0.020822
36117,"Wayne County, New York",0.025508
36119,"Westchester County, New York",0.015666
36121,"Wyoming County, New York",0.022993
36123,"Yates County, New York",0.019197
37001,"Alamance County, North Carolina",0.00651
37003,"Alexander County, North Carolina",0.006311
37005,"Alleghany County, North Carolina",0.00604
37007,"Anson County, North Carolina",0.009329
37009,"Ashe County, North Carolina",0.005119
37011,"Avery County, North Carolina",0.004142
37013,"Beaufort County, North Carolina",0.007047
37015,"Bertie County, North Carolina",0.007975
37017,"Bladen County, North Carolina",0.009038
37019,"Brunswick County, North Carolina",0.005685
37021,"Buncombe County, North Carolina",0.006008
37023,"Burke County, North Carolina",0.006985
37025,"Cabarrus County, North Carolina",0.007624
37027,"Caldwell County, North Carolina",0.006391
37029,"Camden County, North Carolina",0.006156
37031,"Carteret County, North Carolina",0.0045
37033,"Caswell County, North Carolina",0.006766
37035,"Catawba County, North Carolina",0.006048
37037,"Chatham County, North Carolina",0.006714
37039,"Cherokee County, North Carolina",0.005007
37041,"Chowan County, North Carolina",0.006864
37043,"Clay County, North Carolina",0.004512
37045,"Cleveland County, North Carolina",0.006881
37047,"Columbus County, North Carolina",0.00873
37049,"Craven County, North Carolina",0.006654
37051,"Cumberland County, North Carolina",0.009924
37053,"Currituck County, North Carolina",0.004556
37055,"Dare County, North Carolina",0.005277
37057,"Davidson County, North Carolina",0.006307
37059,"Davie County, North Carolina",0.006672
37061,"Duplin County, North Carolina",0.007403
37063,"Durham County, North Carolina",0.008391
37065,"Edgecombe County, North Carolina",0.010976
37067,"Forsyth County, North Carolina",0.00849
37069,"Franklin County, North Carolina",0.00719
37071,"Gaston County, North Carolina",0.007966
37073,"Gates County, North Carolina",0.007767
37075,"Graham County, North Carolina",0.005404
37077,"Granville County, North Carolina",0.007187
37079,"Greene County, North Carolina",0.008684
37081,"Guilford County, North Carolina",0.008834
37083,"Halifax County, North Carolina",0.011346
37085,"Harnett County, North Carolina",0.00744
37087,"Haywood County, North Carolina",0.00601
37089,"Henderson County, North Carolina",0.005245
37091,"Hertford County, North Carolina",0.009748
37093,"Hoke County, North Carolina",0.006923
37095,"Hyde County, North Carolina",0.006296
37097,"Iredell County, North Carolina",0.006305
37099,"Jackson County, North Carolina",0.003694
37101,"Johnston County, North Carolina",0.006876
37103,"Jones County, North Carolina",0.007553
37105,"Lee County, North Carolina",0.007984
37107,"Lenoir County, North Carolina",0.008842
37109,"Lincoln County, North Carolina",0.005939
37111,"McDowell County, North Carolina",0.005175
37113,"Macon County, North Carolina",0.004275
37115,"Madison County, North Carolina",0.00496
37117,"Martin County, North Carolina",0.010701
37119,"Mecklenburg County, North Carolina",0.007489
37121,"Mitchell County, North Carolina",0.005017
37123,"Montgomery County, North Carolina",0.007033
37125,"Moore County, North Carolina",0.005658
37127,"Nash County, North Carolina",0.007715
37129,"New Hanover County, North Carolina",0.005867
37131,"Northampton County, North Carolina",0.012055
37133,"Onslow County, North Carolina",0.006519
37135,"Orange County, North Carolina",0.00958
37137,"Pamlico County, North Carolina",0.005991
37139,"Pasquotank County, North Carolina",0.006928
37141,"Pender County, North Carolina",0.006956
37143,"Perquimans County, North Carolina",0.006219
37145,"Person County, North Carolina",0.00668
37147,"Pitt County, North Carolina",0.008487
37149,"Polk County, North Carolina",0.005788
37151,"Randolph County, North Carolina",0.007203
37153,"Richmond County, North Carolina",0.009288
37155,"Robeson County, North Carolina",0.009018
37157,"Rockingham County, North Carolina",0.007885
37159,"Rowan County, North Carolina",0.006529
37161,"Rutherford County, North Carolina",0.005824
37163,"Sampson County, North Carolina",0.008185
37165,"Scotland County, North Carolina",0.00909
37167,"Stanly County, North Carolina",0.006225
37169,"Stokes County, North Carolina",0.006199
37171,"Surry County, North Carolina",0.006208
37173,"Swain County, North Carolina",0.004023
37175,"Transylvania County, North Carolina",0.004579
37177,"Tyrrell County, North Carolina",0.008909
37179,"Union County, North Carolina",0.006138
37181,"Vance County, North Carolina",0.008059
37183,"Wake County, North Carolina",0.00715
37185,"Warren County, North Carolina",0.008492
37187,"Washington County, North Carolina",0.011234
37189,"Watauga County, North Carolina",0.004149
37191,"Wayne County, North Carolina",0.007437
37193,"Wilkes County, North Carolina",0.006214
37195,"Wilson County, North Carolina",0.008312
37197,"Yadkin County, North Carolina",0.006859
37199,"Yancey County, North Carolina",0.004759
38001,"Adams County, North Dakota",0.010212
38003,"Barnes County, North Dakota",0.010958
38005,"Benson County, North Dakota",0.008712
38007,"Billings County, North Dakota",0.003687
38009,"Bottineau County, North Dakota",0.006993
38011,"Bowman County, North Dakota",0.00754
38013,"Burke County, North Dakota",0.006822
38015,"Burleigh County, North Dakota",0.008783
38017,"Cass County, North Dakota",0.012115
38019,"Cavalier County, North Dakota",0.012461
38021,"Dickey County, North Dakota",0.009204
38023,"Divide County, North Dakota",0.005973
38025,"Dunn County, North Dakota",0.006037
38027,"Eddy County, North Dakota",0.008892
38029,"Emmons County, North Dakota",0.008995
38031,"Foster County, North Dakota",0.01285
38033,"Golden Valley County, North Dakota",0.009304
38035,"Grand Forks County, North Dakota",0.011278
38037,"Grant County, North Dakota",0.009802
38039,"Griggs County, North Dakota",0.009064
38041,"Hettinger County, North Dakota",0.01128
38043,"Kidder County, North Dakota",0.00657
38045,"LaMoure County, North Dakota",0.009678
38047,"Logan County, North Dakota",0.009322
38049,"McHenry County, North Dakota",0.006627
38051,"McIntosh County, North Dakota",0.010797
38053,"McKenzie County, North Dakota",0.004123
38055,"McLean County, North Dakota",0.007499
38057,"Mercer County, North Dakota",0.010708
38059,"Morton County, North Dakota",0.010264
38061,"Mountrail County, North Dakota",0.005275
38063,"Nelson County, North Dakota",0.008026
38065,"Oliver County, North Dakota",0.006281
38067,"Pembina County, North Dakota",0.009991
38069,"Pierce County, North Dakota",0.0103
38071,"Ramsey County, North Dakota",0.009357
38073,"Ransom County, North Dakota",0.010515
38075,"Renville County, North Dakota",0.006775
38077,"Richland County, North Dakota",0.011346
38079,"Rolette County, North Dakota",0.009753
38081,"Sargent County, North Dakota",0.011417
38083,"Sheridan County, North Dakota",0.006992
38085,"Sioux County, North Dakota",0.004691
38087,"Slope County, North Dakota",0.003792
38089,"Stark County, North Dakota",0.009209
38091,"Steele County, North Dakota",0.009518
38093,"Stutsman County, North Dakota",0.010949
38095,"Towner County, North Dakota",0.008779
38097,"Traill County, North Dakota",0.010445
38099,"Walsh County, North Dakota",0.01105
38101,"Ward County, North Dakota",0.010749
38103,"Wells County, North Dakota",0.010404
38105,"Williams County, North Dakota",0.007143
39001,"Adams County, Ohio",0.008273
39003,"Allen County, Ohio",0.01125
39005,"Ashland County, Ohio",0.010159
39007,"Ashtabula County, Ohio",0.012634
39009,"Athens County, Ohio",0.012048
39011,"Auglaize County, Ohio",0.009648
39013,"Belmont County, Ohio",0.00993
39015,"Brown County, Ohio",0.008266
